folder	frame	file_id	bytes
potassium_day6_turn	frame_0021.png	11feRpT_wVrL_d9e12YuA1suDlt55NGv3	1056561
potassium_day6_turn	frame_0022.png	14RoNAYiCH5OoiecB0QXhfNkLJWK9MzEb	1095598
potassium_day6_turn	frame_0023.png	1L3858CbrpTF-LPZCOq73Ok5uh4dCJlrC	1068496
potassium_day6_turn	frame_0024.png	17ORQypDuuZsTkBoZY2ud0oYievvuAXwn	996328
potassium_day6_turn	frame_0025.png	12wQecXgOMmiI0zhZsGqty7KgrjJ5nFJI	889404
potassium_day6_turn	frame_0026.png	1Kt9jTHp-iaGPcFGdD0l58XLPO1OdqRLu	720156
potassium_day6_turn	frame_0027.png	1p3sUgoXll8xBo9hpoJTi6rGZNWRbzqiZ	546048
potassium_day6_turn	frame_0028.png	123SOi1FYB6hOUKCMaQvYZypUw9B3nCOe	348519
potassium_day6_turn	frame_0029.png	13aGEHu5hmhK0fkrApyLv_5zupkjlUSJE	505892
potassium_day6_turn	frame_0030.png	1On39p6hcyTp_FUkoGOn4yuYoFeY1cM2h	613041
potassium_day6_turn	frame_0031.png	15M2PIbUh6aZ3IvEdJIHJSJ5-_2Huv8lW	714083
potassium_day6_turn	frame_0032.png	1Yqu_8ie9k4S2nRnZ0Aau10kJpjnROFn2	768279
potassium_day6_turn	frame_0033.png	1uOSCxaT67dsJV_KyIoEoFihIZ5_zbm1A	810501
potassium_day6_turn	frame_0034.png	1Zn0Q-cwXW18ZMi5fXymvW9MHqx8GSxYB	804195
potassium_day6_turn	frame_0035.png	1VLIV9gNh7Cei9UTTtyTLRbetr2GFQHEp	698772
potassium_day6_turn	frame_0036.png	1-fyC1vU1nNHG7TlZzD4LeLXyAtHAgCWY	638275
potassium_stick	frame_0001.png	15BxxjOSqEeynJ4UbTwS_8tnK-86ExQlZ	405320
potassium_stick	frame_0002.png	1kKfUl0H3BhFT4IoXwFnfSyQ7Vfh_Ve3p	438405
potassium_stick	frame_0003.png	18beGSHZsJHK0waOSBvcK8m5onMLoiKXH	432954
potassium_stick	frame_0004.png	1TPTATnXiH5B1xdsa5r4R45J_Pv7WjA9y	429586
potassium_stick	frame_0005.png	1ANcMHg0l9vDR2AxaeGyiLZtRaaX8FzL6	410700
potassium_stick	frame_0006.png	1UJ-xRF2sMs1pWiDCOjQ4OP8DwFSPq7pg	372714
potassium_stick	frame_0007.png	1SSqAT_UJ1hhC5Lr5LrC778ViDBet7Joo	316963
potassium_stick	frame_0008.png	1Pr9n2MGZSuM8TyrQVL5OtiWQwZmRnyo_	246089
potassium_stick	frame_0009.png	14tX2tmlGDMeaTuwA4FV0_r3O9C0B52jq	155116
potassium_stick	frame_0010.png	19ZGay-XgdGHLUyEaelXchsAT8gL6N5VG	70652
potassium_stick	frame_0011.png	1QfX2-m28zTB7t1fRH_caca3Scn5IjxGX	153318
potassium_stick	frame_0012.png	1AwpjE-XuaYDuqpT6_nIA5Ur_ivVTUSZG	242952
potassium_stick	frame_0013.png	1vGx0t7BStW-Zu67vo-mFhyCbeoQw7roS	303122
potassium_stick	frame_0014.png	1kELklQXTHqw-gFJoKBagHLQJLH6twJOG	343768
potassium_stick	frame_0015.png	1SfkrF-rK4CUV7xHaG5CS7bIdMYjvul-M	369156
potassium_stick	frame_0016.png	1pQQKB30VQj_QR-XdfJOibSTvEZJlFZav	367662
potassium_stick	frame_0017.png	1SARvcs3epXFX0jVMuo1wkNay9pcGLN2y	355536
potassium_stick	frame_0018.png	1AHvBpsvgue_dxwNE_tUENfypCst2v8Ow	358879
potassium_stick	frame_0019.png	1GOSwWzSTIv2174sBfi722x3DjmLlBhU0	357762
potassium_stick	frame_0020.png	1chmh8XAZWW7ROqK3Fhs_Tsmd4z-Jqr7w	389924
potassium_stick	frame_0021.png	1nuRFTEOLA9vwSKu_4j3rWbaQYoq5Fsvr	383234
potassium_stick	frame_0022.png	1U6wrxmJ6aWBNWNFyrL5qUF9Lgko4rRM5	383826
potassium_stick	frame_0023.png	1ZX2vilEGP5SvDjPER2DRxdNTrtzqDZVz	369715
potassium_stick	frame_0024.png	1ZQiORulfrOlTa2GqBUkwwOAmKHkVu8PH	338871
potassium_stick	frame_0025.png	14iw2qO8O4_CC0pLkO7li0nrF6_25a3My	291133
potassium_stick	frame_0026.png	1ph0AuMINqXW1CoW1hgvu7SLJlaZRMhlX	227972
potassium_stick	frame_0027.png	1zSeUALvRRvYW_O0b4e0xbY_Uqn4XOgM8	146259
potassium_stick	frame_0028.png	1Ll5K6UxZqFgxw7f3SE-NFykj7_CrlIeO	71348
potassium_stick	frame_0029.png	13HbCEEp4VpVYc3I779fIdBLg19mJK5m_	160906
potassium_stick	frame_0030.png	1705jMVIXS4fucteFKW5mm3vjnvSsdNz4	258483
potassium_stick	frame_0031.png	1vHUM_lDIjuPsw1Bcbq8JnKEx3Myc3ofh	331195
potassium_stick	frame_0032.png	1birH-WqwCsSpizUe9wR526NzPq2mwiY-	381632
potassium_stick	frame_0033.png	1Yaszf1ImkSSHSFoRrSe34zLp8Yni1Xz2	413510
potassium_stick	frame_0034.png	1vr-51KhWz4L_yIRBDLnwa9ERWsMJUr0_	418808
potassium_stick	frame_0035.png	1v6JEpTUS20R5fylYgMnHhwCRC-25S6SA	410712
potassium_stick	frame_0036.png	1FGyuDi5DEj69NvWnDpqMd2j2p7yzT6hl	409607
vitaminb_box20_open	frame_0001.png	1Z62yL1DM-LHJnWI5ZCThfknlnSpumFik	1257814
vitaminb_box20_open	frame_0002.png	1MbYcuUNPhEs86jVnSFhVLWL6rRy8awFj	1261642
vitaminb_box20_open	frame_0003.png	1mFcl3gTHRRSLV0KgwHQYMz8qRixYLxM_	1269271
vitaminb_box20_open	frame_0004.png	1yYepmRiPoi6qRRwWW5y-lFoDBn1DIfS3	1282703
vitaminb_box20_open	frame_0005.png	13_Dq1VztR5NepzWsK4uTA5OIAINlLGrU	1277953
vitaminb_box20_open	frame_0006.png	1RP-D7eb8K3tAuq_i0muXqf2cQTY6VNWd	1273284
vitaminb_box20_open	frame_0007.png	1bJqD8VUEA10U9UMNT1as7SDDNujLv56Z	1357668
vitaminb_box20_open	frame_0008.png	1pJ8bIi8BRmXHuX1NB-9VWmGhYUyww7r3	1402751
vitaminb_box20_open	frame_0009.png	16kmEO2OHPDYEIN8Tt9aFQ8g2fLyW3d3m	1302549
vitaminb_box20_open	frame_0010.png	1m_e0_0SzEtHHaikmK5Qk8j-7Fa3v173o	1313922
vitaminb_box20_open	frame_0011.png	1jVbfjIRQh8Rdsyfl4Ks2XOsyCgS1AhzD	1388564
vitaminb_box20_open	frame_0012.png	1a8F47Iw7a5ngSSKJ0LbyIhI_lixV1m6t	1465560
vitaminb_box20_open	frame_0013.png	11WntUVJJIF-eJerNk8ChIaoKKicZc8pg	1538026
vitaminb_box20_open	frame_0014.png	1FJR_jHm0gYAeBC7luvykN_0mgMt1YxUa	1564189
vitaminb_box20_open	frame_0015.png	1QZ6OwfaCwd8YYaeks2gNNzA1cyT2-Q08	1602081
vitaminb_box20_open	frame_0016.png	1GAOUpzQthO3FkLvaIEcgnraUYkKqvONx	1641535
vitaminb_box20_open	frame_0017.png	1bcKF4q0LWHuoQKcJurE7X4aDAnglLKes	1627367
vitaminb_box20_open	frame_0018.png	158u-DZsWAuKV1Nh2wijmuMs_gY7eISZj	1590941
vitaminb_box20_open	frame_0019.png	124fvjmPu4TEteK_QRZ5bh-qErWAWsD8n	1566135
vitaminb_box20_open	frame_0020.png	1Gfmt3ZTuxVNNFneKLzPBMeW8flp5_v5w	1558057
vitaminb_box20_open	frame_0021.png	1pK1TtZnhdTAGpTQeKaS4SXV24cKkb427	1554326
vitaminb_box20_open	frame_0022.png	1CUNYbwXx-Io9bBzHW8yx3nuEkFsbInV0	1553658
vitaminb_box20_open	frame_0023.png	1QmRb9ZF_023RbNLGj4wyAn1clIqHjiRg	1556008
vitaminb_box20_open	frame_0024.png	1A3nPz8kpxsAgrbqnieoAgRnoO7D1bBss	1555548
vitaminb_box20_turn	frame_0001.png	1dvIZfXwLOYnlGKooja7bfeMtlta8QMrG	745711
vitaminb_box20_turn	frame_0002.png	1sK-_DsbRIh_xCwzwOKcPrIWe_XMNihYJ	828871
vitaminb_box20_turn	frame_0003.png	1AkbLmM6_2mTln-KHDo0tdw70TlN5ihDd	1005037
vitaminb_box20_turn	frame_0004.png	1-dMOEVd75ZU8gIYqdzLLitZJPMSPQTaN	1095626
vitaminb_box20_turn	frame_0005.png	1gfHpwnCOs5Gbn4zkK676prBB7iQGUbEg	1123790
vitaminb_box20_turn	frame_0006.png	1SLsj2Kn9ZbnIfQS0crcXRmYg1OFOzk1i	1135530
vitaminb_box20_turn	frame_0007.png	16JGP-MTi1pWnYib1_dwHxIg9q6EHe_9E	1099498
vitaminb_box20_turn	frame_0008.png	17Lumul4rncAv1uaW3Ylv3VjFRC7Af4hg	1033136
vitaminb_box20_turn	frame_0009.png	1VO3pRAuHQ_bDHEoJNS-bWol1wSse96c_	870984
vitaminb_box20_turn	frame_0010.png	1GkP1H4_-tk2_QrtXqLNuWKG6c6wch79a	797522
vitaminb_box20_turn	frame_0011.png	1967itBdWW0X3yoKhtDmKyiwCqczFqkQt	906714
vitaminb_box20_turn	frame_0012.png	1ApsZWXmnxxvKSJbMYnNEgaHPhO0vQSPN	1074418
vitaminb_box20_turn	frame_0013.png	1D6xOS8hdgAM8ojqG3GwC5tSyCYzTufju	1088045
vitaminb_box20_turn	frame_0014.png	1RLDWY613i14qTYEyBzkdwFZrEPp02FTi	1089157
vitaminb_box20_turn	frame_0015.png	1Z9UxJ7hgHvl-aqDT_2PclrF-GseD_FXQ	1065841
vitaminb_box20_turn	frame_0016.png	1aX25G-gzsX8-2CgfHnQxKXaKYfVZ8pfM	1010752
vitaminb_box20_turn	frame_0017.png	1L4eabFtLamYVJuqSTczN7hMUgzLauLKp	888907
vitaminb_box20_turn	frame_0018.png	1ynoPLELafPM-V0uhYUqQDJdJidowpIfq	708950
vitaminb_box20_turn	frame_0019.png	1jkM0VoG-2UDaDT5eplyKjg4F-CYXDVRF	701243
vitaminb_box20_turn	frame_0020.png	1I_hBLiXiTvMn4zrpi0G0URwJgZB7J3aa	778220
vitaminb_box20_turn	frame_0021.png	1_JJbTPKHTkzm6OYaRe2g7GMalGR_8D1e	982915
vitaminb_box20_turn	frame_0022.png	1pnrzCs59-_wmLikHlOLvd-Wt2Od_Xrnk	1098466
vitaminb_box20_turn	frame_0023.png	1vOl6oM2sofL0jcJSlQQzRqkG3maOuMVv	1158216
vitaminb_box20_turn	frame_0024.png	1qrxVF68h5VGs8dh7ovHAAlSQSYw2WCAV	1196041
vitaminb_box20_turn	frame_0025.png	1oK2ZI_Zt4QBHCqQUUhmN6LJTBQUd5EYi	1174991
vitaminb_box20_turn	frame_0026.png	1bn3OHVHEx9yFWvhIcKMM53U9pTKeGLUi	1126214
vitaminb_box20_turn	frame_0027.png	1jKYdlDEfLCjNxVKARufdjKqBQjwzyqhp	984719
vitaminb_box20_turn	frame_0028.png	1cdgUDtHcdajMYeHxCZP2o7X6Lkeh76yT	891065
vitaminb_box20_turn	frame_0029.png	1Wq1bEApTAcAaY8yxjZqrOkceg1BEj2qp	1010176
vitaminb_box20_turn	frame_0030.png	19uHHOWR3bS8RBW5ArxYZ3heW7dpS0FA2	1162146
vitaminb_box20_turn	frame_0031.png	1uAcJBWrBHTNGEEKcRfKTQIP4vZpg3ep9	1199394
vitaminb_box20_turn	frame_0032.png	1BaafpO7Zgq29vCYhDz4miLywTGKYVG94	1195235
vitaminb_box20_turn	frame_0033.png	15_AmeCzSX0bqWaWm8PIiL8WYB8fRypEA	1176256
vitaminb_box20_turn	frame_0034.png	1rdgZbmQdHR9zd-8tCkHLbF6yQp2qQiKd	1091998
vitaminb_box20_turn	frame_0035.png	1A95tw6h_3yo0jyUWck7dr5SqU6mWUCO-	942145
vitaminb_box20_turn	frame_0036.png	1DimYjFm2DfaF7ar6xcwzEVekVsTsc61E	754532
vitaminb_day6_open	frame_0001.png	1wI6DoN8b7gEZpxxq0wz8ewXC21ActBhV	889460
vitaminb_day6_open	frame_0002.png	1pw6Lq-39EesFQi-MP-zfWzmHFRXHr6bX	891463
vitaminb_day6_open	frame_0003.png	1c_vEo-hEEciftoWygAORcB8BbmymugUW	892003
vitaminb_day6_open	frame_0004.png	1G1sOszbPDf9dthnONK_wnBoVuOFIeERd	889825
vitaminb_day6_open	frame_0005.png	1ZBbZBNv6m9_fm9chccH2P3v7PcAL1H9f	896003
vitaminb_day6_open	frame_0006.png	1sY0aHFZROtdrDofCGJfvuqKNWGsL0qNs	907152
vitaminb_day6_open	frame_0007.png	1qVLx6q_yBoqQLmfVB2WSwQuSvQ20b7P-	917145
vitaminb_day6_open	frame_0008.png	1YGrRoM6xvcGM_fDW98BXvVgSwcNi-Vsb	914932
vitaminb_day6_open	frame_0009.png	1huhdaDZ3vLE_eyDBTeEKj139QsqmroRN	897309
vitaminb_day6_open	frame_0010.png	1nZ1k3TZFzlPCaAhpFyZPpX9xZiesWILQ	904276
vitaminb_day6_open	frame_0011.png	1mbPZqKRM8v1vNv1iccjNqy-Tezd2q0OK	924515
vitaminb_day6_open	frame_0012.png	1C98dp8Ymv7AxcjpdlwPf8otrXBRmz15j	949579
vitaminb_day6_open	frame_0013.png	1HiBwpCIzH3AuY1aE8HRkeMbtkd6ukgs6	944780
vitaminb_day6_open	frame_0014.png	1eUV3nUM7379Eiw0jOcgI9TzTtHwHX1Ux	924763
vitaminb_day6_open	frame_0015.png	1VXXkI4hKNihpyQuNY6eVG-C5GXxOj4QN	913054
vitaminb_day6_open	frame_0016.png	1yWhNyxWiZHKZKAXgwqu-g9hF34oSh7bJ	913279
vitaminb_day6_open	frame_0017.png	1YYp7PLwrrULywzn_SARyJGJBH0Oba8EB	916876
vitaminb_day6_open	frame_0018.png	1X3z5l8vStnmsSRajVavInV4RPQHKIXiD	917156
vitaminb_day6_open	frame_0019.png	11rbUM3hslNfn-_wDuj0tKr-7aCM6bLMk	916354
vitaminb_day6_open	frame_0020.png	1SZGvMlwquxuh9fYfzCZtJFiuxenf0DeJ	920568
vitaminb_day6_open	frame_0021.png	1pPBywS39Usjz563vBmYTGeGMBujx6LLM	920000
vitaminb_day6_open	frame_0022.png	1VniQ7BGWbOrucTbRuZqCvXumdw5vIqNp	919833
vitaminb_day6_open	frame_0023.png	1vgiWd0URnahU3mluQwKoa35YCLyO_9OP	916076
vitaminb_day6_open	frame_0024.png	1sLJXJHZRJrdUAcXVDfhYMdSpX2dDwBVV	915538
vitaminb_day6_turn	frame_0001.png	1RxdpVvMbbR9LH2K23igzzZG6_YRXT1E1	594558
vitaminb_day6_turn	frame_0002.png	1nGjhV4NU24xqa13yxG1ELZLiM5ZB0gm3	728131
vitaminb_day6_turn	frame_0003.png	1t0NWOGjlvxiajd_PXU2hE-Ozwl-RHlOG	782600
vitaminb_day6_turn	frame_0004.png	1_SWtfzvfUALkJVmRGSMjz1PD5WkYYO1s	841220
vitaminb_day6_turn	frame_0005.png	1mD-x9mHdtlER35hw18YM_wX4ogoLozQp	855168
vitaminb_day6_turn	frame_0006.png	1a-ti5GOac8FEhTsssJRFBqdpzeM6_sa-	831864
vitaminb_day6_turn	frame_0007.png	1t003cIR7XFL8ImbNIZHBjHXTvuDiE4Qp	768627
vitaminb_day6_turn	frame_0008.png	1AemzeYyyoQGcACmc5UmrpfVDjMESaxTe	662504
vitaminb_day6_turn	frame_0009.png	1udWZIrdw0NTRIrtMBAqjc9r6e3kpbRwr	556747
vitaminb_day6_turn	frame_0010.png	1yEFGanBSVejfaMvqRVTtBFqmy7NeilS0	423133
vitaminb_day6_turn	frame_0011.png	1SWJ80OBGUlIGG4dU-WoBk6RtciThFtym	641513
vitaminb_day6_turn	frame_0012.png	1luLiYYh5ulrBka9rWQV8xHoHnWVyCoGl	813678
vitaminb_day6_turn	frame_0013.png	1HA2dxLzNaqoA9mfXx3qwMF18UJT1zecf	957321
vitaminb_day6_turn	frame_0014.png	1_SfZbG_ocXKxuEqntZeblnQFkQZxBn2E	1066062
vitaminb_day6_turn	frame_0015.png	1y8PgWRWcXjpUoYHnjae3PL4e6itaKM4U	1140642
vitaminb_day6_turn	frame_0016.png	1sxTnPPQmmt6TumiVOiXWYWptSk_Iy6Zp	1165637
vitaminb_day6_turn	frame_0017.png	1JTnz-oL9XuPwU38I5Tu3oxiwJJJU22Bx	1109263
vitaminb_day6_turn	frame_0018.png	1uSczDIYQW6eOvjiVkPulMQUv0AbUteix	1066652
vitaminb_day6_turn	frame_0019.png	1IX6Ru1Iy4zrvT9Olnpuv0d5u2bdZ3okm	969942
vitaminb_day6_turn	frame_0020.png	17ihibF9KJDJWeUUOUBMGdvkSqA6Yuact	1092090
vitaminb_day6_turn	frame_0021.png	1npkn1UWNZo73470qzhkjJ7g2eSXsLaGC	1124835
vitaminb_day6_turn	frame_0022.png	1NgFzom6VW5SSltQA6gZdDWfBkA49fBx-	1134476
vitaminb_day6_turn	frame_0023.png	1WAiQi_AfWt3DEzrfo_erM6DvWb-mvPy0	1099129
vitaminb_day6_turn	frame_0024.png	1GBTpFDDumJoCcSL4QBjF2K3QTh2CWdZU	1020533
vitaminb_day6_turn	frame_0025.png	1rZ0oNvq1nHCmgIVoLxf7mK9P-thFyLGW	902234
vitaminb_day6_turn	frame_0026.png	1YQpmOBvR1J9VqfBAaDcX0rQNmUpEKmZP	725808
vitaminb_day6_turn	frame_0027.png	1h5z6joiO-x4FshMRdd-7fhqTtbo5L_34	549969
vitaminb_day6_turn	frame_0028.png	1EtT50_eOW76yGBEe2bhbWk7EXSRIjqqy	333259
vitaminb_day6_turn	frame_0029.png	1fO0eCR0l_izfd1KquYtPrALet-i02TWV	515735
vitaminb_day6_turn	frame_0030.png	1WazPcHoTS7_u9m8hBIjbUm61iwI3B09f	628502
vitaminb_day6_turn	frame_0031.png	19e0Yi_SGLMzrQLAIHjMYoCmpby_wQ4Ls	720561
vitaminb_day6_turn	frame_0032.png	1eM7_PasVS2cYxWs5Z0kvrWrAe0mnR-ay	779097
vitaminb_day6_turn	frame_0033.png	1vlYjXLGPEnuAmt4q2-f-mqfcty5Crwua	810944
vitaminb_day6_turn	frame_0034.png	1-OCjmvD_E0CZLLjG-qmEM7ZFJdji1agg	804841
vitaminb_day6_turn	frame_0035.png	1bJXqBmIbAYT_PmDZHDXihCQufhRqaenO	692244
vitaminb_day6_turn	frame_0036.png	1MVamQjX2BD_4kti5rZqZWcXRFq2x2sUy	651102
vitaminb_stick	frame_0001.png	1KlrphGSbaMGrLxhNyP0DMq95o5rQd6pI	388332
vitaminb_stick	frame_0002.png	1ugcs7sTAUvpzVwXu2Vn5f3O_QovLPnZT	424029
vitaminb_stick	frame_0003.png	1k5bluAFUsz6TRUQ2FocPlJjqRlN6XK5I	418208
vitaminb_stick	frame_0004.png	1d4TymPkRX1TK5ZMKKpiVOlVYCi081H6H	417447
vitaminb_stick	frame_0005.png	13G9k8u90sI_1fUeW2t9OUoj5yP0Gg65v	399868
vitaminb_stick	frame_0006.png	1amJ3KNrHqaweKgToCiEJEtl91hl-gbrL	365308
vitaminb_stick	frame_0007.png	1uoR8kGUW97Wb7CF2IiJEAba3DjUnXs0U	312161
vitaminb_stick	frame_0008.png	1qZdcZzngLPDoJhpe8e9pzbs0ZJqEOtEv	242960
vitaminb_stick	frame_0009.png	1TvEQhAaoK3F5DogQdC23ALQ0UoRwb1g3	154326
vitaminb_stick	frame_0010.png	1M8X_-ZG6IqAj5vNQPCb9ovFJH4a7sY26	70717
vitaminb_stick	frame_0011.png	1TM-ptLsEBtPvcBdrPxaQmVqV7ceep4RF	152735
vitaminb_stick	frame_0012.png	1mSrSxsPZ_9i8nn8IZZK6_2UJTK0-cmFJ	242108
vitaminb_stick	frame_0013.png	1a8gguIQtuXq9m1Pbbw730-y4lQCv-uS9	301138
vitaminb_stick	frame_0014.png	15HKQ9VK3uCjuIomcc3AXz6MRyQEboLj8	341848
vitaminb_stick	frame_0015.png	10XEiXAcItGsCnTjslh3A2oXb1o3o5uVt	365848
vitaminb_stick	frame_0016.png	1bvHgK9aRThSjcr0tPj_qIXVcOLEJC5P7	362697
vitaminb_stick	frame_0017.png	1Ee8uw8Q5Gefw8PEXWsTEf4R_82BbVQCs	349198
vitaminb_stick	frame_0018.png	1eQEv_hcfCxihNviYwE0w19cPzcXvCm7Z	353359
vitaminb_stick	frame_0019.png	1uGXTVsvCcACLSHAeacMCHaPe4grvtvu2	351984
vitaminb_stick	frame_0020.png	1DH_MfLjoVgOoIAhQoCW3eo1D2OaI2PE8	384784
vitaminb_stick	frame_0021.png	1B0FKCZ9JA8lWBu0BaSKKUmV8TNPJO5aa	376946
vitaminb_stick	frame_0022.png	1zj6ELP0u9Y-N4T7vyF8WTmLJn6l1dQOG	379081
vitaminb_stick	frame_0023.png	1E_zvI5TtWBEg2wpWCxhMljGwscTkEqfh	365484
vitaminb_stick	frame_0024.png	1PWkEcirXP4ea6ZUf3E9omZi9JvBSJgRi	335350
vitaminb_stick	frame_0025.png	1Gu6Zg9BBAuFh_1ilt5TCX8uwNvfgx_eD	288320
vitaminb_stick	frame_0026.png	1UGNSOJ5WKZ1EmLbats4LApnVnzGcYNcZ	226224
vitaminb_stick	frame_0027.png	1VxjfmUe6d1SN8PNYaKPzn65cgs3-qzfQ	145650
vitaminb_stick	frame_0028.png	1RFfTG1XwLLGKTGex47bYK0Fn3aOBbV0l	71313
vitaminb_stick	frame_0029.png	1mVxZ1GSAw-JolLxLkjLeuCCpWmq15vN8	160758
vitaminb_stick	frame_0030.png	1VxGtByB7C4tcg5HyYt3OtjNcGIIlP5Br	257084
vitaminb_stick	frame_0031.png	1CX5jyonmiJm3pHNH8bACeExd0wQ3dwtD	325960
vitaminb_stick	frame_0032.png	1nKYnufrI8F5jpWNFgI8DEcvQrNiBRWGc	372866
vitaminb_stick	frame_0033.png	1o9FEUsv_bTYSLq5txl8jADHalRwS9InQ	401371
vitaminb_stick	frame_0034.png	15cdF30Bzc_cW2h6dCiqpf0nA5MP9RUtU	403669
vitaminb_stick	frame_0035.png	1fP9GKxHZYxuBW2z3MI56canPJT_OtvqZ	395859
vitaminb_stick	frame_0036.png	1t_2mRmDMf24kqjfLHcxvs32OH9gEoNcR	395036
